0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.021138091223212332,-0.0009714374179473712,0.050155069962229806,0.0018276793941244826,-0.0230456759339288,0.0003774606198612772,0.00031787998334372396,-0.10791802644605118,0.34712483140072325,0.000536354489700972,-0.1203471348495942,0.36991768814502196,0.0006685355790168285,-0.12993932031895988,0.3882821967628973,0.0010985455089464716,-0.1416486420744844,0.4097298166281603
0.04435810332280869,0.001998263019184569,0.0924793916187459,-0.00422738136893471,-0.04537754196723049,-0.003469214795939751,0.0011046630850010712,-0.18398294216545993,0.6397825304091609,0.0013720435454696023,-0.1686811972947701,0.6155860399038485,-0.0032853543151670473,-0.18858502129103002,0.6483998415821726,-0.002721244478941872,-0.16733882783439624,0.6130605373393379
0.06613484788920701,0.003712744188647792,0.14640402451426732,-0.0014488165163582816,-0.06426688514354091,-0.03272887992751578,0.011716826038577193,-0.30314444718924,0.9825837067736244,0.0120173406473994,-0.28691042197458555,0.9938726827119557,-0.028327302937839312,-0.2866750130343133,0.9521090395917167,-0.027714541229625925,-0.22920130082447732,0.88620890100927
0.08549446810759528,0.004072356777491909,0.21779556515575862,-0.0005810832400582607,-0.06867493368605108,-0.09375994905336925,0.04648831210254227,-0.49928895125137773,1.4093925843143658,0.04679540352681893,-0.481309854724027,1.4943091001773599,-0.0672733048949911,-0.489982430863073,1.392906670208196,-0.06667789759174389,-0.370321744835408,1.2877274548095838
0.10060836006136904,0.002944204252245731,0.31543468293588267,-0.00041500002255048243,-0.04354291554348012,-0.1933904842198292,0.107630386930246,-0.8152080636746908,1.9595166922572154,0.10779385793971498,-0.7880529112785475,2.150943773520369,-0.12473967417558204,-0.8716405964576649,2.0663871959443476,-0.12434360214662116,-0.6538680271240969,1.9017092745127802
0.1129379658731826,-0.0028248731385903296,0.3002976865259409,-0.00029734434184717384,-0.018356749722172206,-0.1540514485829933,0.09672051188550652,-0.7859619607678703,1.9367835792545816,0.5837420353219058,1.4199696636661019,-3.060949037979948,-0.5400176104281929,1.2634100928109535,-3.040209488905489,-0.0855285927600736,-0.6908773730523655,1.9512122615557657
0.1258928349042066,-0.008377581528189997,0.28230857569083256,6.700526704611536e-05,-0.007053492735460042,-0.09540377139973841,0.07377427429363273,-0.6821002716495886,1.8139289081577175,0.6353665639975875,3.3088264760316397,-7.198550448054991,-0.5608889564159247,3.13578163233416,-7.112988836637594,-0.036340637104375614,-0.6434475331450625,1.858892613594442
0.13734859589219997,-0.013206153079817552,0.26158599601478827,0.01814885766645429,-0.0024387448059098077,-0.036911903247540956,0.03217653371206211,-0.5515677174024943,1.6451124696406016,0.47789149830237365,4.368421194766119,-9.56113556689059,-0.42462005983630824,4.233305390736611,-9.472301220720812,-0.007429395665881745,-0.5615073044290436,1.7077380104074347
0.1472248517644523,-0.01782644933913055,0.23745116449364428,0.025878997440107843,-0.003235377174281315,0.008164547456435406,0.00905768085932065,-0.41106014851370004,1.4512033677618006,0.2260975952143075,4.466001645412936,-9.913621738038747,-0.1900380833141191,4.403416823973009,-9.873927750477684,0.022700930642547322,-0.44869132258150085,1.5103222676282286
