0.0,0.0,0.39175,1.0,0.0,0.0,0.0,0.0,0.75,-1.5,0.0,0.75,-1.5,0.0,0.75,-1.5,0.0,0.75,-1.5
0.00012691812672978718,-5.788000723063165e-06,0.39204959973775205,0.9999999973500284,5.122266384769982e-06,-7.260932763873557e-05,1.2613534250317977e-06,2.2814512065699633e-06,0.7493473877114382,-1.4978936266990848,3.785477396271737e-06,0.7492626338584019,-1.4977381493770683,4.60710800877392e-06,0.7491687698643855,-1.4975597356937538,7.561924126368755e-06,0.7490891385688419,-1.4974138370859982
0.0004775944654159379,2.2217561073211447e-06,0.39280459301581383,0.9999999670875991,-3.353780408992354e-06,-0.0002563883690701028,-8.863241663117441e-06,9.8474060323615e-06,0.7478091487087458,-1.492655662376344,1.3877161854230925e-05,0.7477844179626344,-1.4925865352119614,-1.3966313273985588e-05,0.7474917119983133,-1.4920623230880754,-5.788561313553408e-06,0.7475141559621958,-1.492081574533125
0.0010517834667340632,3.24773339300927e-05,0.3940522340109144,0.9999998472210405,-1.4896547514408747e-05,-0.0005407084834486946,-0.00011388733302574011,8.217168225326386e-05,0.74525482706702,-1.4841981941040043,8.911116006572301e-05,0.7453792991008061,-1.4841404780131995,-0.00019948178251031216,0.7450059588006702,-1.483731291382862,-0.0001853077982517409,0.7454656877452054,-1.484301300788497
0.0018292072333785522,7.176793777530902e-05,0.3959435399324602,0.9999995102884282,-1.9005134850610257e-05,-0.0008758338673489671,-0.0004604093234697312,0.0004075896100034214,0.7410458286538123,-1.4718071259445797,0.00041765599614678215,0.7413237737484422,-1.4711581519048293,-0.0007171632030644242,0.7409103522403716,-1.4715455055856588,-0.0006968726984220783,0.7423227186408935,-1.473018888231809
0.0027747244256214306,0.00010572981717090193,0.3987055835365497,0.9999985913925974,-2.0780069515849228e-05,-0.0011444115456329318,-0.0012276413251644872,0.0012401615727675337,0.7341539632312802,-1.4544031636071044,0.0012526764732652608,0.7346419718607327,-1.4522184895515675,-0.001734993816645684,0.7337104651179852,-1.453553390079117,-0.0017097099888865133,0.7369132473964813,-1.456444065466397
0.00385476045732865,0.00010055783756224682,0.401767480103531,0.9999970139263656,-2.165943077380351e-05,-0.0012867662807206485,-0.002077474851690877,0.002252371169027266,0.7261377369951652,-1.434869968106085,0.005181512519812599,0.7400245711895957,-1.4620156661113382,-0.005470046475292919,0.7378217411951353,-1.46356345639953,-0.0027212317754923983,0.7301149720073492,-1.4370566447998951
0.005062080273479941,3.880339788849111e-05,0.4046623373688206,0.9999955268669026,-2.1632948270030518e-05,-0.001343538278006428,-0.002672205661280406,0.0030829593703469026,0.7189043722194678,-1.4162473962776985,0.011327888659518129,0.7656046618949338,-1.5175637171969392,-0.010992435606504584,0.7617351480476139,-1.5185098078257697,-0.0032804968110385735,0.723493248267618,-1.4181054015267984
0.006389934620708706,-7.405516630560772e-05,0.4073611488083577,0.9999946559163537,2.789922802295868e-05,-0.0013635698923002224,-0.0029712013587018206,0.0035786927517670415,0.712886944790443,-1.399159673579043,0.016759236136618505,0.8050900799678548,-1.6038222732479108,-0.01578384503406478,0.7997149917367652,-1.603887202271412,-0.0034559849712665213,0.7175718139607525,-1.4004712251125049
0.007822571706511338,-0.00023365429184031696,0.4098319687338562,0.9999944812760571,0.0001490726593959985,-0.0013781035442140383,-0.003019275640373038,0.003745073775593655,0.7082490185805025,-1.3839367091082904,0.020036244398766306,0.849367640203293,-1.7015595507891834,-0.018653073237448504,0.8430785999504077,-1.7010382482565145,-0.0033628847202609212,0.7126680489191868,-1.3846459986611197
