time,hip,thigh,calf
1.75197640752934E+018,-0.00642084438800812,0.720831242294311,-1.5499694729805
1.75197640753143E+018,-0.00635727167129517,0.720624992370605,-1.54947472572327
1.75197640753351E+018,-0.00629369895458221,0.720418742446899,-1.54897997846603
1.75197640753557E+018,-0.00623012623786927,0.720212492523193,-1.5484852312088
1.75197640753763E+018,-0.0061665535211563,0.720006242599487,-1.54799048395157
1.75197640753972E+018,-0.00610298080444336,0.719799992675781,-1.54749573669434
1.75197640754188E+018,-0.00603940808773041,0.719593742752075,-1.5470009894371
1.75197640754395E+018,-0.00597583537101745,0.719387492828369,-1.54650624217987
1.751976407546E+018,-0.00591226265430451,0.719181242904663,-1.54601149492264
1.75197640754815E+018,-0.00584868993759156,0.718974992980957,-1.54551674766541
1.7519764075503E+018,-0.0057851172208786,0.718768743057251,-1.54502200040817
1.75197640755243E+018,-0.00572154450416566,0.718562493133545,-1.54452725315094
1.75197640755452E+018,-0.00565797178745269,0.718356243209839,-1.54403250589371
1.75197640755658E+018,-0.00559439907073975,0.718149993286133,-1.54353775863647
1.75197640755872E+018,-0.0055308263540268,0.717943743362427,-1.54304301137924
1.75197640756077E+018,-0.00546725363731384,0.717737493438721,-1.54254826412201
1.75197640756288E+018,-0.0054036809206009,0.717531243515015,-1.54205351686478
1.75197640756502E+018,-0.00534010820388793,0.717324993591309,-1.54155876960754
1.75197640756716E+018,-0.00527653548717499,0.717118743667602,-1.54106402235031
1.75197640756931E+018,-0.00521296277046204,0.716912493743897,-1.54056927509308
1.75197640757144E+018,-0.00514939005374908,0.71670624382019,-1.54007452783585
1.75197640757354E+018,-0.00508581733703614,0.716499993896484,-1.53957978057861
1.75197640757568E+018,-0.00502224462032318,0.716293743972778,-1.53908503332138
1.75197640757775E+018,-0.00495867190361023,0.716087494049072,-1.53859028606415
1.75197640757986E+018,-0.00489509918689729,0.715881244125366,-1.53809553880692
1.75197640758201E+018,-0.00483152647018432,0.71567499420166,-1.53760079154968
1.75197640758415E+018,-0.00476795375347138,0.715468744277954,-1.53710604429245
1.75197640758629E+018,-0.00470438103675842,0.715262494354248,-1.53661129703522
1.75197640758843E+018,-0.00464080832004547,0.715056244430542,-1.53611654977798
1.75197640759048E+018,-0.00457723560333253,0.714849994506836,-1.53562180252075
1.75197640759261E+018,-0.00451366288661956,0.71464374458313,-1.53512705526352
1.75197640759465E+018,-0.00445009016990662,0.714437494659424,-1.53463230800629
1.75197640759667E+018,-0.00438651745319366,0.714231244735718,-1.53413756074905
1.75197640759879E+018,-0.00432294473648071,0.714024994812012,-1.53364281349182
1.7519764076009E+018,-0.00425937201976777,0.713818744888306,-1.53314806623459
1.75197640760305E+018,-0.00419579930305481,0.7136124949646,-1.53265331897736
1.75197640760519E+018,-0.00413222658634186,0.713406245040894,-1.53215857172012
1.75197640760729E+018,-0.0040686538696289,0.713199995117187,-1.53166382446289
1.75197640760952E+018,-0.00400508115291596,0.712993745193481,-1.53116907720566
