0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.3028121888637543,1.1718122959136963,-2.7799184322357178,0.12650521099567413,1.1787065267562866,-2.7460174560546875,-0.1569262444972992,1.1768745183944702,-2.6774485111236572,0.13002459704875946,1.1544564962387085,-2.7723636627197266
-0.3028121888637543,1.1718605756759644,-2.7799184322357178,0.12650521099567413,1.1787065267562866,-2.745979070663452,-0.1569262444972992,1.1768745183944702,-2.6774868965148926,0.13002459704875946,1.1544564962387085,-2.7723636627197266
-0.3028121888637543,1.1718605756759644,-2.780203104019165,0.12650521099567413,1.1787065267562866,-2.7460174560546875,-0.1569262444972992,1.1762685775756836,-2.6774485111236572,0.13002459704875946,1.1544564962387085,-2.7721498012542725
-0.3028121888637543,1.1718605756759644,-2.780203104019165,0.12650521099567413,1.1781504154205322,-2.745979070663452,-0.1569262444972992,1.1762685775756836,-2.6774485111236572,0.12965433299541473,1.1543617248535156,-2.7721879482269287
-0.30126816034317017,1.1718605756759644,-2.7798197269439697,0.12625090777873993,1.1781624555587769,-2.7460720539093018,-0.1568780243396759,1.1762685775756836,-2.6774485111236572,0.12960612773895264,1.1543498039245605,-2.7725331783294678
-0.30122023820877075,1.1679514646530151,-2.7802414894104004,0.12615476548671722,1.178174376487732,-2.7460720539093018,-0.15319080650806427,1.1762804985046387,-2.6774485111236572,0.12952224910259247,1.1543617248535156,-2.7725331783294678
-0.3007882535457611,1.1680114269256592,-2.780203104019165,0.12575902044773102,1.1781864166259766,-2.7460720539093018,-0.1526147574186325,1.1763883829116821,-2.6774485111236572,0.12899410724639893,1.1544216871261597,-2.7725331783294678
-0.3004763722419739,1.1680353879928589,-2.7798197269439697,0.12547113001346588,1.1781983375549316,-2.7460720539093018,-0.152195006608963,1.17648446559906,-2.67777156829834,0.12874242663383484,1.1544456481933594,-2.7724947929382324
-0.3001767694950104,1.1680833101272583,-2.780203104019165,0.12525565922260284,1.1781983375549316,-2.7460720539093018,-0.15182378888130188,1.1764962673187256,-2.67742657661438,0.12852700054645538,1.154469609260559,-2.7725331783294678
-0.29982924461364746,1.1681312322616577,-2.7802414894104004,0.12496805191040039,1.1782103776931763,-2.7460720539093018,-0.151344433426857,1.1765921115875244,-2.6774649620056152,0.12823937833309174,1.154553771018982,-2.7721498012542725
-0.299493670463562,1.1682515144348145,-2.7802414894104004,0.12470440566539764,1.178234338760376,-2.7456886768341064,-0.15088900923728943,1.1766999959945679,-2.6774649620056152,0.12798769772052765,1.1545414924621582,-2.7725331783294678
-0.299122154712677,1.1683109998703003,-2.7802414894104004,0.1244167760014534,1.1782582998275757,-2.746110439300537,-0.1504455953836441,1.1768078804016113,-2.6775033473968506,0.1277722716331482,1.1545894145965576,-2.7725331783294678
-0.2985709309577942,1.1684907674789429,-2.7802796363830566,0.12410546094179153,1.1783783435821533,-2.7460720539093018,-0.14976222813129425,1.1770116090774536,-2.677541494369507,0.12743669748306274,1.1547214984893799,-2.7724950313568115
-0.29810377955436707,1.1686944961547852,-2.7802796363830566,0.12382983416318893,1.1784141063690186,-2.7460720539093018,-0.14941523969173431,1.1771553754806519,-2.6778481006622314,0.12718503177165985,1.1547452211380005,-2.7725331783294678
-0.2977205812931061,1.1688623428344727,-2.780318021774292,0.12374649196863174,1.1784740686416626,-2.746110439300537,-0.14917582273483276,1.1772632598876953,-2.6773884296417236,0.12707744538784027,1.1547932624816895,-2.772571563720703
-0.29755306243896484,1.1689461469650269,-2.7802414894104004,0.12369855493307114,1.1785099506378174,-2.7460720539093018,-0.14912816882133484,1.1772992610931396,-2.6773884296417236,0.12707772850990295,1.1548172235488892,-2.7725331783294678
