gyro_x,gyro_y,gyro_z
-0.00940035283565521,0.02032770216465,0.0184987187385559
0.0140354633331299,-0.000977584742940962,-0.00600236188620329
0.0129701988771558,0.00434873765334487,0.0131723964586854
-0.00940035283565521,-0.00736917136237025,-0.00174130464438349
-0.0115308808162808,-0.00417337799444795,-0.00174130464438349
0.00444808462634683,0.0118055874481797,-0.00919815618544817
-0.00407403102144599,-0.0137607576325536,0.0142376618459821
-0.0051392950117588,-0.000977584742940962,-0.00919815618544817
-0.0104656163603067,0.00115294381976128,0.00571554619818926
0.0129701988771558,0.0064792656339705,-0.00600236188620329
-0.000878237595316023,-0.0105649642646313,-0.0134592140093446
-0.00194350187666714,-0.0180218145251274,-0.0102634187787771
-0.00407403102144599,-0.0116302287206054,-0.00600236188620329
-0.00300876633264124,0.00860979408025742,-0.00919815618544817
0.015100727789104,-0.0105649642646313,-0.00706762634217739
-0.0051392950117588,0.0075445300899446,-0.00706762634217739
0.000187026787898503,0.0139361182227731,0.0131723964586854
-0.013661409728229,0.0150013826787472,0.00571554619818926
0.000187026787898503,-0.0031081133056432,0.0142376618459821
0.00764387706294656,-0.00949969980865717,0.000389224122045562
0.00764387706294656,0.00434873765334487,0.00465028174221516
-0.00620455946773291,0.00434873765334487,-0.00280656898394227
-0.0051392950117588,0.0064792656339705,0.00571554619818926
0.00657861353829503,0.0064792656339705,-0.00174130464438349
-0.013661409728229,-0.00843443535268307,-0.00493709743022919
0.0161659922450781,8.76798949320801E-05,-0.00493709743022919
-0.00940035283565521,-0.0148260220885277,0.000389224122045562
0.00870914198458195,0.0075445300899446,0.00358501705341041
0.00657861353829503,8.76798949320801E-05,0.00358501705341041
-0.0211182590574026,0.0139361182227731,-0.0113286832347512
0.0140354633331299,-0.00523864245042205,0.0184987187385559
-0.0125961452722549,-0.00417337799444795,0.00678081065416336
0.0119049353525043,0.0160666462033987,0.00145448883995414
0.00444808462634683,-0.00949969980865717,-0.0187855344265699
-0.00726982392370701,0.0107403229922056,0.00997660309076309
0.00338281993754208,-0.0180218145251274,-0.0230465922504663
-0.00194350187666714,0.0075445300899446,0.00891133863478899
-0.017922468483448,-0.00523864245042205,-0.00919815618544817
0.00657861353829503,-0.00630390690639615,-0.00600236188620329
0.00551334908232093,0.0118055874481797,0.00465028174221516
-0.00726982392370701,-0.0169565510004759,-0.0198507998138666
0.0129701988771558,0.0160666462033987,0.0216945111751556
0.00977440644055605,-0.0126954931765795,-0.0102634187787771
-0.00194350187666714,0.00967505853623152,-0.00493709743022919
0.0108396708965302,-0.0201523434370756,0.00891133863478899
-0.0125961452722549,0.00541400210931897,0.00251975283026695
0.0172312557697296,0.00221820827573538,-0.0187855344265699
-0.0104656163603067,8.76798949320801E-05,0.0174334552139044
0.00444808462634683,-0.0158912856131792,-0.0209160633385181
-0.00940035283565521,0.00860979408025742,0.0238250400871038
0.00231755571439862,0.0107403229922056,0.00251975283026695
0.00444808462634683,-0.0222828723490238,0.00358501705341041
0.0108396708965302,-0.00417337799444795,-0.00387183343991637
0.00657861353829503,-0.0031081133056432,-0.00067604030482471
0.00657861353829503,-0.00843443535268307,-0.00174130464438349
-0.00620455946773291,0.0118055874481797,0.0238250400871038
0.00870914198458195,0.00434873765334487,0.0121071320027113
-0.00194350187666714,0.0118055874481797,-0.00174130464438349
-0.00300876633264124,0.0075445300899446,0.00891133863478899
-0.0104656163603067,0.0160666462033987,-0.00493709743022919
0.00977440644055605,8.76798949320801E-05,0.0238250400871038
-0.00833508837968111,0.00115294381976128,-0.00919815618544817
0.00657861353829503,8.76798949320801E-05,0.00145448883995414
0.00870914198458195,-0.00630390690639615,0.00465028174221516
-0.0104656163603067,-0.0169565510004759,0.0110418675467372
0.00355869415216148,0.00792280491441488,-0.0168512184172869
-0.0177465938031673,0.00792280491441488,0.0236288253217936
0.00888501573354006,0.0025964833330363,-0.00619857525452971
0.00675448775291443,-0.0155130112543702,0.00551933376118541
-0.00389815680682659,0.0175101850181818,0.00764986174181104
-0.00389815680682659,-0.00699089607223868,-0.00832910370081663
0.00355869415216148,0.0111185973510146,-0.0189817473292351
-0.0134855359792709,-0.00486036716029048,0.0193677674978971
-0.0198771227151155,-0.00379510293714702,-0.00300278211943805
0.00462395837530494,0.00898806843906641,-0.012590161524713
-0.00176762766204774,-0.00166457425802946,0.00978039018809795
0.000362901017069817,0.00472701247781515,0.0236288253217936
0.00568922283127904,-0.00699089607223868,-0.0285691265016794
0.0120808100327849,-0.000599309802055359,0.0236288253217936
-0.0124202715232968,0.0143143935129046,-0.0189817473292351
0.0110155455768108,0.00579227693378925,0.00445406837388873
-0.00709394970908761,0.0025964833330363,-0.00832910370081663
0.00781975127756596,-0.0101866889744997,-0.00939436815679073
-0.000702363380696625,-0.00486036716029048,-0.0115248970687389
-0.0124202715232968,0.00366174755617976,0.022563561797142
0.00355869415216148,0.000465954886749387,-0.0157859530299902
0.00462395837530494,-0.013382482342422,-0.0168512184172869
-0.018811859190464,-0.00486036716029048,0.015106713399291
0.00249342992901802,-0.00699089607223868,-0.00300278211943805
0.00995028018951416,0.00366174755617976,0.00445406837388873
-0.00602868525311351,0.00898806843906641,0.0129761835560203
0.00355869415216148,0.00898806843906641,0.00338880415074527
0.00249342992901802,-0.00166457425802946,-0.000872253382112831
-0.000702363380696625,0.00579227693378925,0.000193011044757441
0.0014281653566286,0.000465954886749387,0.0119109191000462
0.0014281653566286,0.00472701247781515,-0.0147206904366612
-0.00496342079713941,0.0025964833330363,-0.00939436815679073
-0.00389815680682659,0.00792280491441488,0.0236288253217936
0.00675448775291443,-0.00272983848117292,0.00445406837388873
-0.0156160648912191,0.00898806843906641,0.00125827570445836
-0.00709394970908761,0.0111185973510146,0.00551933376118541
0.0152766015380621,0.00153121876064688,0.00338880415074527
0.000362901017069817,0.0100533328950405,0.000193011044757441
0.0014281653566286,-0.0080561600625515,0.00978039018809795
-0.00922447815537453,-0.00699089607223868,0.000193011044757441
0.000362901017069817,0.00685754045844078,0.00125827570445836
-0.0124202715232968,-0.00166457425802946,0.000193011044757441
0.00995028018951416,0.0100533328950405,0.0161719787865877
-0.0220076497644186,0.000465954886749387,-0.0147206904366612
0.0174071304500103,0.0121838618069887,0.0129761835560203
0.00568922283127904,0.00153121876064688,-0.00300278211943805
-0.00922447815537453,0.0025964833330363,0.00445406837388873
-0.000702363380696625,0.00153121876064688,-0.00832910370081663
0.0014281653566286,0.00366174755617976,-0.0200470108538866
-0.00602868525311351,0.0100533328950405,0.00764986174181104
-0.00496342079713941,0.0153796579688787,-0.00406804634258151
0.00995028018951416,-0.0165782757103443,0.00658459821715951
0.000362901017069817,0.00153121876064688,0.00658459821715951
-0.00283289211802185,0.0228365063667297,0.0246940907090902
0.00462395837530494,0.000465954886749387,-0.0243080724030733
0.0120808100327849,-0.0176435392349958,0.00338880415074527
-0.00283289211802185,0.0121838618069887,-0.0104596326127648
0.00462395837530494,0.000465954886749387,-0.00619857525452971
0.00462395837530494,0.0100533328950405,0.00125827570445836
-0.00602868525311351,0.00898806843906641,-0.000872253382112831
-0.0113550070673227,0.0025964833330363,-0.00406804634258151
0.0131460726261139,0.000465954886749387,-0.00513331079855561
-0.0134855359792709,-0.00486036716029048,0.0140414489433169
-0.000702363380696625,0.00898806843906641,0.00232353969477117
-0.00496342079713941,0.0175101850181818,0.0236288253217936
-0.000702363380696625,0.00685754045844078,-0.00406804634258151
0.000362901017069817,-0.00699089607223868,0.00764986174181104
-0.00496342079713941,-0.013382482342422,0.000193011044757441
0.0195376612246037,0.0143143935129046,0.00658459821715951
-0.00602868525311351,0.0175101850181818,0.00445406837388873
0.014211337082088,-0.0165782757103443,-0.00619857525452971
0.00568922283127904,0.0121838618069887,0.0193677674978971
0.0131460726261139,-0.0112519534304738,-0.0168512184172869
-0.0177465938031673,-0.0080561600625515,-0.00513331079855561
0.0163418650627136,0.00685754045844078,0.000193011044757441
-0.000702363380696625,-0.00486036716029048,-0.0168512184172869
-0.00602868525311351,0.00153121876064688,0.0257593542337418
-0.00602868525311351,0.000465954886749387,-0.012590161524713
-0.0113550070673227,0.0025964833330363,0.00445406837388873
0.00462395837530494,-0.00486036716029048,-0.00193751766346395
0.014211337082088,-0.00379510293714702,0.0108456546440721
-0.000702363380696625,0.00366174755617976,0.00978039018809795
0.00249342992901802,-0.00699089607223868,-0.00300278211943805
-0.00283289211802185,0.00792280491441488,0.0161719787865877
-0.00496342079713941,0.0175101850181818,-0.00513331079855561
0.0120808100327849,-0.00166457425802946,0.00338880415074527
0.00462395837530494,-0.00166457425802946,-0.0104596326127648
-0.00496342079713941,0.00366174755617976,-0.00300278211943805
0.000362901017069817,-0.0091214245185256,-0.00726383971050382
-0.00283289211802185,0.00685754045844078,-0.0115248970687389
0.0174071304500103,0.00153121876064688,0.00338880415074527
-0.0134855359792709,0.0025964833330363,0.02788988314569
0.0110155455768108,-0.0112519534304738,-0.00726383971050382
-0.014550800435245,0.000465954886749387,-0.00513331079855561
