gyro_x,gyro_y,gyro_z
0.00579070253297687,-0.0186068024486303,-0.0101072788238525
0.0111170243471861,0.0112205976620317,0.00161062914412469
-0.0112535273656249,0.00163321837317199,-0.0037156930193305
-0.00805773492902517,0.0197427123785019,-0.0186293944716454
-0.0165798515081406,-0.00156257464550436,0.0165243316441774
0.00259490916505456,-0.00688889669254422,-0.0101072788238525
0.00259490916505456,0.0112205976620317,-0.0143683375790715
-0.00166614807676524,-0.00156257464550436,0.00267589301802218
-0.00273141241632402,-0.00582363223657012,-0.0047809574753046
-0.00805773492902517,0.00269848271273077,-0.0133030731230974
0.00685596698895097,0.0112205976620317,-0.0037156930193305
-0.00912299938499928,-0.000497310247737914,0.00374115747399628
-0.00273141241632402,-0.00369310332462192,0.00374115747399628
0.000464380573248491,0.00802480429410934,-0.00797675084322691
-0.00166614807676524,-0.00369310332462192,0.01332853641361
0.00472543807700276,0.005894276779145,-0.0111725432798266
0.0132475523278117,0.0112205976620317,0.0346338264644146
-0.00379667733795941,0.0048290123231709,-0.0314125642180443
0.00685596698895097,-0.00156257464550436,0.0101327430456877
0.00472543807700276,-0.00262783886864781,-0.0133030731230974
0.00472543807700276,-0.000497310247737914,0.0101327430456877
0.00259490916505456,0.00802480429410934,0.0175895970314741
-0.00273141241632402,0.00376374716870487,-0.000519900000654161
-0.00166614807676524,-0.00369310332462192,0.0143938018009067
-0.00273141241632402,0.000567954499274492,-0.0164988655596972
-0.012318791821599,0.0133511275053024,0.0346338264644146
0.00259490916505456,0.0048290123231709,-0.0026504285633564
-0.00166614807676524,-0.00475836778059602,-0.0101072788238525
0.00259490916505456,0.00376374716870487,-0.0101072788238525
0.010051759891212,-0.00262783886864781,-0.00158516434021294
-0.00699247000738978,0.00802480429410934,0.00693695107474923
0.0143128167837858,-0.00901942513883114,-0.00584622146561742
0.00579070253297687,-0.0111499540507793,0.0122632719576359
-0.00379667733795941,0.00802480429410934,-0.000519900000654161
-0.00699247000738978,0.000567954499274492,0.00800221413373947
0.00472543807700276,0.00269848271273077,0.00374115747399628
0.00259490916505456,-0.000497310247737914,-0.0133030731230974
0.00472543807700276,-0.000497310247737914,-0.0026504285633564
-0.0240366999059916,-0.00475836778059602,0.00054536439711228
0.00792123097926378,0.00269848271273077,0.00906747858971357
0.00366017362102866,0.000567954499274492,-0.0143683375790715
0.0015296449419111,-0.0100846895948052,0.00587168661877513
-0.0133840562775731,0.0144163919612765,0.0165243316441774
0.0121822888031602,-0.0122152185067534,-0.0218251869082451
-0.0187103785574436,-0.000497310247737914,0.00480642216280103
-0.00273141241632402,0.00802480429410934,-0.02502098120749
0.00579070253297687,0.00909006875008345,0.00480642216280103
0.00259490916505456,-0.00688889669254422,0.0282422378659248
-0.00273141241632402,0.000567954499274492,-0.0037156930193305
-0.00060088379541412,-0.0175415389239788,-0.0164988655596972
0.00366017362102866,0.00163321837317199,0.00800221413373947
-0.00379667733795941,0.00269848271273077,-0.0154336011037231
-0.012318791821599,0.000567954499274492,0.01332853641361
0.0153780812397599,-0.00475836778059602,-0.0186293944716454
-0.00273141241632402,0.00376374716870487,0.00587168661877513
0.00472543807700276,-0.00582363223657012,-0.0037156930193305
-0.00166614807676524,0.00163321837317199,0.00906747858971357
0.00366017362102866,-0.000497310247737914,-0.00797675084322691
0.00579070253297687,-0.00475836778059602,-0.0111725432798266
0.00685596698895097,0.00269848271273077,-0.0026504285633564
0.000464380573248491,0.0101553332060575,-0.0037156930193305
-0.0101882629096508,0.0101553332060575,0.00267589301802218
0.00366017362102866,-0.0175415389239788,0.0186548586934805
-0.00166614807676524,0.00695953983813524,-0.00904201529920101
0.00259490916505456,-0.00156257464550436,-0.0154336011037231
0.0143128167837858,-0.0111499540507793,0.0143938018009067
-0.00166614807676524,-0.00475836778059602,0.00587168661877513
0.00259490916505456,-0.00688889669254422,-0.00158516434021294
-0.00592720555141568,-0.0100846895948052,0.0111980075016618
-0.00273141241632402,0.00376374716870487,0.00161062914412469
0.0015296449419111,-0.00688889669254422,0.0111980075016618
0.00685596698895097,0.0144163919612765,0.01332853641361
-0.00166614807676524,0.00269848271273077,0.00693695107474923
0.00579070253297687,-0.00475836778059602,0.00054536439711228
-0.00699247000738978,-0.00475836778059602,0.00693695107474923
0.0111170243471861,-0.00901942513883114,-0.0111725432798266
-0.00805773492902517,-0.00688889669254422,0.00374115747399628
-0.00166614807676524,-0.00582363223657012,-0.0122378077358007
-0.0165798515081406,0.000567954499274492,0.00800221413373947
0.000464380573248491,0.0048290123231709,0.00374115747399628
0.00259490916505456,-0.0132804829627275,-0.000519900000654161
-0.0112535273656249,0.0176121834665537,0.0122632719576359
-0.0144493207335472,0.0133511275053024,0.00054536439711228
